id,name,username,email,university,college,location,branch,year,status,bio,skills,interests,domains,projects,hackathonsParticipated,hackathonsWon,githubStats,profileCompletion
c5c58e75-ab1c-4fcb-9908-a0ebf6929c26,Chetan Chowdary,chetan_chowdary_777,chetan_chowdary_777@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",MCA,3rd Year,LOOKING_FOR_TEAM,MCA student at SASTRA passionate about Web3 and Assistive Tech.,"[""Web Development"", ""Spring Boot"", ""Java"", ""Android"", ""Database Administration"", ""React"", ""Software Engineering"", ""Python"", ""Cloud Computing"", ""Team Leadership""]","[""Web3"", ""Assistive Tech"", ""Smart Cities"", ""AgriTech"", ""Cybersecurity""]","[""Healthcare"", ""Logistics"", ""Product"", ""Web""]","[{""name"": ""Decentralized Java Smart Platform"", ""desc"": ""High-throughput microservices architecture powered by Java for scalable transaction processing."", ""tech"": [""Java"", ""Python"", ""React"", ""Software Engineering""], ""role"": ""Full Stack Developer""}, {""name"": ""NextGen Logistics Mobile Assistant"", ""desc"": ""Cross-platform mobile application built using Java to streamline workflow management in Logistics."", ""tech"": [""Java"", ""Cloud Computing"", ""Web Development""], ""role"": ""UI/UX Designer""}]",0,0,"{""repos"": 12, ""commits"": 300, ""stars"": 48, ""followers"": 28, ""following"": 26}",75
aa8e0419-6869-4352-9957-c2ce19a4df19,Jagan Malhotra,jagan_malhotra_181,jagan_malhotra_181@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Cyber Security,3rd Year,LOOKING_FOR_TEAM,Cyber Security student at PSG Tech passionate about Renewable Energy and SpaceTech.,"[""Python"", ""Penetration Testing"", ""Ethical Hacking"", ""Wireshark"", ""Metasploit"", ""Network Security"", ""Linux"", ""Cryptography"", ""OWASP"", ""Rapid Prototyping""]","[""Renewable Energy"", ""SpaceTech"", ""IoT"", ""AgriTech"", ""Cybersecurity""]","[""Automobile"", ""Web"", ""AgriTech"", ""Biotech""]","[{""name"": ""Precision AgriTech Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with Ethical Hacking."", ""tech"": [""Python"", ""Penetration Testing"", ""Network Security"", ""Linux"", ""Ethical Hacking""], ""role"": ""Simulation Specialist""}]",1,1,"{""repos"": 9, ""commits"": 162, ""stars"": 41, ""followers"": 39, ""following"": 27}",82
bf71b5af-5a4f-4e44-ba7a-ca87d9f090ff,Aswin Naidu,aswin_naidu_798,aswin_naidu_798@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Industrial Engineering,3rd Year,OPEN_TO_INVITES,Industrial Engineering student at PSG Tech passionate about Bioinformatics and Embedded Systems.,"[""Process Optimization"", ""Operations Research"", ""Python"", ""SQL"", ""Tableau"", ""Arena Simulation"", ""Problem Solving"", ""Git""]","[""Bioinformatics"", ""Embedded Systems"", ""Autonomous Vehicles""]","[""AgriTech"", ""Healthcare""]",[],1,0,"{""repos"": 6, ""commits"": 174, ""stars"": 42, ""followers"": 59, ""following"": 15}",98
ae3dcd6d-68be-4555-8891-2616eea6618b,Meera Iyengar,meera_iyengar_98,meera_iyengar_98@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",Data Science,2nd Year,IN_TEAM,Data Science student at PESU passionate about DeepTech and Bioinformatics.,"[""Data Visualization"", ""Big Data"", ""R"", ""SQL"", ""Statistical Modeling"", ""Spark"", ""Power BI"", ""Pandas"", ""Python"", ""Communication"", ""Rapid Prototyping""]","[""DeepTech"", ""Bioinformatics"", ""Drone Tech"", ""Robotics"", ""AgriTech""]","[""AI/ML"", ""Healthcare""]","[{""name"": ""Autonomous Big Data Navigation System"", ""desc"": ""Real-time path planning and obstacle avoidance pipeline utilizing Big Data and sensor fusion."", ""tech"": [""Data Visualization"", ""Statistical Modeling"", ""Communication"", ""Big Data""], ""role"": ""Robotics Engineer""}, {""name"": ""Bio-Inspired Healthcare Diagnostic Pipeline"", ""desc"": ""Computational genomics and sequence analysis tool leveraging Data Visualization for medical diagnostics."", ""tech"": [""Communication"", ""Power BI"", ""Data Visualization""], ""role"": ""Bioinformatics Specialist""}]",4,0,"{""repos"": 30, ""commits"": 480, ""stars"": 39, ""followers"": 43, ""following"": 8}",97
9544d1fd-71c1-42c2-9919-89bc5fc210bf,Gokul Iyer,gokul_iyer_45,gokul_iyer_45@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Artificial Intelligence & Data Science,3rd Year,IN_TEAM,Artificial Intelligence & Data Science student at NIT Trichy passionate about AgriTech and Cybersecurity.,"[""R"", ""Pandas"", ""Python"", ""Vector Embeddings"", ""Presentation""]","[""AgriTech"", ""Cybersecurity"", ""Renewable Energy"", ""Robotics""]","[""Product"", ""Web"", ""Mechanical""]",[],4,1,"{""repos"": 7, ""commits"": 189, ""stars"": 14, ""followers"": 2, ""following"": 26}",98
501caa1d-90ea-4e3d-a62b-21d64b15838b,Pradeep Iyengar,pradeep_iyengar_590,pradeep_iyengar_590@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Chemical Engineering,3rd Year,LOOKING_FOR_MEMBERS,Chemical Engineering student at SSN passionate about DevOps and Generative AI.,"[""ASPEN Plus"", ""CHEMCAD"", ""Process Control"", ""Mass Transfer"", ""Fluid Mechanics"", ""Chemical Safety"", ""Heat Transfer"", ""Presentation"", ""Team Leadership""]","[""DevOps"", ""Generative AI"", ""SpaceTech""]","[""FinTech"", ""AgriTech"", ""Robotics"", ""IoT""]","[{""name"": ""Cloud-Native FinTech Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using CHEMCAD."", ""tech"": [""Presentation"", ""Mass Transfer"", ""CHEMCAD"", ""ASPEN Plus""], ""role"": ""Cybersecurity Analyst""}]",0,0,"{""repos"": 18, ""commits"": 450, ""stars"": 24, ""followers"": 6, ""following"": 36}",88
f8ec485a-c1a7-4210-9311-e69a848199f8,Rajesh Gowda,rajesh_gowda_998,rajesh_gowda_998@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",Agricultural Engineering,1st Year,LOOKING_FOR_TEAM,Agricultural Engineering student at PESU passionate about Sustainable Materials and Open Source.,"[""AgriTech"", ""AutoCAD"", ""Remote Sensing"", ""Hydrology"", ""Drone Mapping"", ""Precision Agriculture"", ""Presentation"", ""Git""]","[""Sustainable Materials"", ""Open Source"", ""EdTech""]","[""Mobile"", ""Cloud""]",[],4,0,"{""repos"": 5, ""commits"": 85, ""stars"": 44, ""followers"": 43, ""following"": 10}",68
d34a1614-05f3-4f9a-88bf-dc0bf2b5aca7,Eshan Bhattacharya,eshan_bhattacharya_850,eshan_bhattacharya_850@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Artificial Intelligence & Machine Learning,4th Year,OFFLINE,Artificial Intelligence & Machine Learning student at BMSCE passionate about Web3 and Smart Cities.,"[""TensorFlow"", ""Keras"", ""Scikit-Learn"", ""PyTorch"", ""Deep Learning"", ""Git"", ""Presentation""]","[""Web3"", ""Smart Cities"", ""HealthTech""]","[""CleanTech"", ""Robotics"", ""Logistics""]",[],0,0,"{""repos"": 11, ""commits"": 220, ""stars"": 50, ""followers"": 15, ""following"": 4}",86
6c5a40d6-81b7-4c8c-8a43-28cbe9f7b6b1,Srinivas Nair,srinivas_nair_133,srinivas_nair_133@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Electronics & Communication Engineering,4th Year,OPEN_TO_INVITES,Electronics & Communication Engineering student at SASTRA passionate about Web3 and AI & ML.,"[""MATLAB"", ""Verilog"", ""FPGA"", ""ESP32"", ""Signal Processing"", ""Embedded C"", ""Arduino"", ""C++"", ""VHDL"", ""Problem Solving""]","[""Web3"", ""AI & ML"", ""FinTech"", ""Renewable Energy""]","[""Product"", ""AgriTech"", ""Automobile"", ""Civil""]","[{""name"": ""AI-Driven AgriTech Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging MATLAB for anomaly detection and forecasting in AgriTech."", ""tech"": [""Signal Processing"", ""VHDL"", ""C++"", ""ESP32"", ""MATLAB""], ""role"": ""Data Scientist""}]",0,0,"{""repos"": 5, ""commits"": 145, ""stars"": 11, ""followers"": 47, ""following"": 33}",87
60bb75a2-5063-493a-8b0d-af43bcb01f84,Madhavan Venkataraman,madhavan_venkataraman_438,madhavan_venkataraman_438@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Instrumentation Engineering,2nd Year,OPEN_TO_INVITES,Instrumentation Engineering student at GCT passionate about Bioinformatics and HealthTech.,"[""Embedded Systems"", ""PLC"", ""Sensors"", ""Arduino"", ""Rapid Prototyping""]","[""Bioinformatics"", ""HealthTech"", ""AgriTech"", ""Generative AI"", ""Blockchain""]","[""Civil"", ""Logistics""]",[],0,0,"{""repos"": 5, ""commits"": 55, ""stars"": 41, ""followers"": 25, ""following"": 20}",74
c443afae-85b7-4769-9c9b-3aa42d2f9b49,Elango Krishnan,elango_krishnan_641,elango_krishnan_641@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Agricultural Engineering,1st Year,LOOKING_FOR_TEAM,Agricultural Engineering student at BMSCE passionate about Quantum Computing and HealthTech.,"[""AgriTech"", ""Python"", ""GIS"", ""Precision Agriculture"", ""Remote Sensing"", ""Hydrology"", ""AutoCAD"", ""Soil Mechanics"", ""Drone Mapping"", ""Git"", ""Presentation""]","[""Quantum Computing"", ""HealthTech"", ""Sustainable Materials"", ""Bioinformatics""]","[""EdTech"", ""IoT"", ""CleanTech""]",[],1,0,"{""repos"": 15, ""commits"": 330, ""stars"": 14, ""followers"": 6, ""following"": 32}",86
31923181-f583-4704-8bd5-7071757bb7b2,Eshan Natarajan,eshan_natarajan_158,eshan_natarajan_158@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Data Science,4th Year,OPEN_TO_INVITES,Data Science student at PSG Tech passionate about Open Source and Generative AI.,"[""Tableau"", ""R"", ""Spark"", ""Pandas"", ""Statistical Modeling"", ""Data Visualization"", ""SQL"", ""Team Leadership"", ""Problem Solving""]","[""Open Source"", ""Generative AI"", ""AgriTech"", ""Cybersecurity"", ""Blockchain""]","[""Biotech"", ""Automobile"", ""Cybersecurity""]","[{""name"": ""Cloud-Native Automobile Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using Tableau."", ""tech"": [""Spark"", ""Problem Solving"", ""Statistical Modeling"", ""SQL"", ""Tableau""], ""role"": ""Cybersecurity Analyst""}]",0,0,"{""repos"": 34, ""commits"": 544, ""stars"": 37, ""followers"": 32, ""following"": 31}",76
dcb6a76d-24ae-4ddd-b286-849f0bc7b932,Hariharan Sengupta,hariharan_sengupta_263,hariharan_sengupta_263@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Biomedical Engineering,2nd Year,OFFLINE,Biomedical Engineering student at Manipal passionate about Quantum Computing and Cloud Native.,"[""Bioinstrumentation"", ""Medical AI"", ""DICOM"", ""SolidWorks"", ""Arduino"", ""Presentation"", ""Git""]","[""Quantum Computing"", ""Cloud Native"", ""SpaceTech""]","[""IoT"", ""Biotech"", ""Civil""]",[],1,0,"{""repos"": 29, ""commits"": 464, ""stars"": 8, ""followers"": 24, ""following"": 20}",75
fd53b824-68d3-4bf7-b335-9690414454ca,Jaya Verma,jaya_verma_501,jaya_verma_501@b2b2h.com,Indian Institute of Technology Madras,IIT Madras,"Chennai, Tamil Nadu",Robotics,2nd Year,IN_TEAM,Robotics student at IIT Madras passionate about Embedded Systems and Renewable Energy.,"[""SolidWorks"", ""Robotics Kinematics"", ""ROS2"", ""Motion Planning"", ""Raspberry Pi"", ""Gazebo"", ""Sensor Fusion"", ""OpenCV"", ""Team Leadership"", ""Communication""]","[""Embedded Systems"", ""Renewable Energy"", ""Game Development"", ""AI & ML"", ""Assistive Tech""]","[""AI/ML"", ""Robotics"", ""CleanTech"", ""Mechanical""]","[{""name"": ""Autonomous Robotics Kinematics Navigation System"", ""desc"": ""Real-time path planning and obstacle avoidance pipeline utilizing Robotics Kinematics and sensor fusion."", ""tech"": [""Communication"", ""Team Leadership"", ""Motion Planning"", ""Robotics Kinematics""], ""role"": ""Robotics Engineer""}]",2,0,"{""repos"": 10, ""commits"": 220, ""stars"": 23, ""followers"": 31, ""following"": 4}",79
15d763c8-c667-47dc-b0e4-4b655fcbea47,Rohan Mehta,rohan_mehta_582,rohan_mehta_582@b2b2h.com,Thiagarajar College of Engineering,TCE,"Madurai, Tamil Nadu",Artificial Intelligence & Data Science,2nd Year,OPEN_TO_INVITES,Artificial Intelligence & Data Science student at TCE passionate about Robotics and Autonomous Vehicles.,"[""NLP"", ""Scikit-Learn"", ""R"", ""Power BI"", ""Data Analysis"", ""SQL"", ""Presentation""]","[""Robotics"", ""Autonomous Vehicles"", ""DeepTech""]","[""Mechanical"", ""Automobile"", ""Healthcare""]",[],0,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",79
dff336e8-f014-4b2f-8fc6-e0d658b2c6ee,Preethi Pandian,preethi_pandian_549,preethi_pandian_549@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",Artificial Intelligence & Machine Learning,4th Year,OFFLINE,Artificial Intelligence & Machine Learning student at PESU passionate about CleanTech and Web3.,"[""Transformer Models"", ""NLP"", ""Prompt Engineering"", ""RAG"", ""Generative AI"", ""PyTorch"", ""LangChain"", ""Scikit-Learn"", ""Vector Databases"", ""Rapid Prototyping""]","[""CleanTech"", ""Web3"", ""Blockchain""]","[""Healthcare"", ""IoT""]",[],0,0,"{""repos"": 16, ""commits"": 416, ""stars"": 40, ""followers"": 3, ""following"": 20}",81
5c9edf70-b59e-4883-a7bb-83d28eedbee5,Sudharshan Sundaram,sudharshan_sundaram_495,sudharshan_sundaram_495@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Biomedical Engineering,4th Year,LOOKING_FOR_TEAM,Biomedical Engineering student at Manipal passionate about Game Development and Smart Cities.,"[""Sensor Design"", ""Biomedical Signal Processing"", ""Medical AI"", ""DICOM"", ""SolidWorks"", ""LabVIEW"", ""Rapid Prototyping"", ""Git""]","[""Game Development"", ""Smart Cities"", ""Robotics"", ""IoT""]","[""Mechanical"", ""Design"", ""Biotech"", ""Product""]","[{""name"": ""NextGen Design Mobile Assistant"", ""desc"": ""Cross-platform mobile application built using Medical AI to streamline workflow management in Design."", ""tech"": [""Medical AI"", ""Rapid Prototyping"", ""Git""], ""role"": ""Mobile Developer""}]",4,1,"{""repos"": 6, ""commits"": 84, ""stars"": 22, ""followers"": 20, ""following"": 31}",98
017a104d-03fa-4f29-9982-6dda6a7f45c0,Pranav Gowda,pranav_gowda_302,pranav_gowda_302@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Electrical Engineering,2nd Year,OPEN_TO_INVITES,Electrical Engineering student at Anna University passionate about HealthTech and DevOps.,"[""Simulink"", ""MATLAB"", ""Control Systems"", ""LabVIEW"", ""PLC"", ""Communication"", ""Presentation""]","[""HealthTech"", ""DevOps"", ""Renewable Energy""]","[""CleanTech"", ""Aerospace""]",[],0,0,"{""repos"": 13, ""commits"": 351, ""stars"": 19, ""followers"": 9, ""following"": 3}",80
f2eaf3e8-b75a-47bc-9b11-9b7cd993df87,Omkar Murugan,omkar_murugan_960,omkar_murugan_960@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Electronics & Communication Engineering,1st Year,OFFLINE,Electronics & Communication Engineering student at Manipal passionate about IoT and DeepTech.,"[""VLSI"", ""Signal Processing"", ""FPGA"", ""STM32"", ""LabVIEW"", ""KiCAD"", ""RF Design"", ""Arduino"", ""Communication"", ""Problem Solving""]","[""IoT"", ""DeepTech"", ""Generative AI"", ""Cybersecurity"", ""Bioinformatics""]","[""IoT"", ""AgriTech"", ""Web"", ""Robotics""]",[],1,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",69
76a0650f-3ab3-46ef-a7bd-0757f8840278,Siddharth Naidu,siddharth_naidu_549,siddharth_naidu_549@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Mechatronics,2nd Year,LOOKING_FOR_TEAM,Mechatronics student at PSG Tech passionate about HealthTech and IoT.,"[""Pneumatics"", ""Sensors"", ""Control Theory"", ""Kinematics"", ""Git""]","[""HealthTech"", ""IoT"", ""Robotics"", ""AR/VR""]","[""Mechanical"", ""Mobile"", ""Aerospace"", ""Robotics""]",[],0,0,"{""repos"": 30, ""commits"": 630, ""stars"": 24, ""followers"": 25, ""following"": 2}",77
0664ac18-e4b1-4687-a748-cf62f7e567f9,Venkatesh Bhattacharya,venkatesh_bhattacharya_466,venkatesh_bhattacharya_466@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",Instrumentation Engineering,1st Year,OPEN_TO_INVITES,Instrumentation Engineering student at PESU passionate about IoT and Assistive Tech.,"[""MATLAB"", ""Arduino"", ""DCS"", ""SCADA"", ""PLC"", ""Process Control"", ""Instrumentation"", ""LabVIEW"", ""Embedded Systems"", ""Team Leadership""]","[""IoT"", ""Assistive Tech"", ""Cloud Native"", ""Robotics""]","[""Product"", ""Robotics""]","[{""name"": ""Decentralized MATLAB Smart Platform"", ""desc"": ""High-throughput microservices architecture powered by MATLAB for scalable transaction processing."", ""tech"": [""PLC"", ""Instrumentation"", ""DCS"", ""Team Leadership"", ""MATLAB""], ""role"": ""Backend Engineer""}]",0,0,"{""repos"": 27, ""commits"": 513, ""stars"": 35, ""followers"": 33, ""following"": 4}",94
67a16551-d041-4a02-a244-08dfd022fb0c,Vishal Bhattacharya,vishal_bhattacharya_515,vishal_bhattacharya_515@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",MCA,4th Year,OPEN_TO_INVITES,MCA student at SSN passionate about FinTech and IoT.,"[""Java"", ""Spring Boot"", ""React"", ""Database Administration"", ""Problem Solving"", ""Communication""]","[""FinTech"", ""IoT"", ""Renewable Energy"", ""Game Development""]","[""Web"", ""IoT""]","[{""name"": ""NextGen Web Mobile Assistant"", ""desc"": ""Cross-platform mobile application built using Spring Boot to streamline workflow management in Web."", ""tech"": [""Communication"", ""React"", ""Database Administration"", ""Problem Solving"", ""Spring Boot""], ""role"": ""UI/UX Designer""}]",1,0,"{""repos"": 4, ""commits"": 72, ""stars"": 10, ""followers"": 39, ""following"": 5}",72
bd82c70c-8fc0-4f72-a2ed-52a22a50ea58,Manikandan Sundaram,manikandan_sundaram_375,manikandan_sundaram_375@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Information Technology,3rd Year,LOOKING_FOR_MEMBERS,Information Technology student at Anna University passionate about Drone Tech and Blockchain.,"[""Tailwind CSS"", ""JavaScript"", ""Firebase"", ""Vue.js"", ""AWS"", ""HTML/CSS"", ""DevOps"", ""Presentation""]","[""Drone Tech"", ""Blockchain"", ""AR/VR""]","[""Design"", ""CleanTech""]",[],2,1,"{""repos"": 26, ""commits"": 338, ""stars"": 34, ""followers"": 39, ""following"": 24}",94
fba696b3-c8c2-4675-ba02-4061a30aef16,Ananya Sundaram,ananya_sundaram_540,ananya_sundaram_540@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Chemical Engineering,4th Year,IN_TEAM,Chemical Engineering student at SASTRA passionate about Renewable Energy and Wearable Devices.,"[""Fluid Mechanics"", ""CHEMCAD"", ""Heat Transfer"", ""Reaction Engineering"", ""Mass Transfer"", ""MATLAB"", ""Git""]","[""Renewable Energy"", ""Wearable Devices"", ""Cloud Native"", ""Assistive Tech"", ""DevOps""]","[""Design"", ""IoT"", ""Automobile"", ""Biotech""]",[],0,0,"{""repos"": 11, ""commits"": 110, ""stars"": 30, ""followers"": 24, ""following"": 21}",90
4bf3230d-f348-44df-8f97-f2f8545feb5b,Nivedita Soundararajan,nivedita_soundararajan_921,nivedita_soundararajan_921@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Industrial Engineering,3rd Year,OPEN_TO_INVITES,Industrial Engineering student at CIT passionate about Quantum Computing and Renewable Energy.,"[""Ergonomics"", ""Operations Research"", ""Supply Chain"", ""Tableau"", ""SQL"", ""Arena Simulation"", ""Python"", ""Lean Manufacturing"", ""Process Optimization"", ""Team Leadership""]","[""Quantum Computing"", ""Renewable Energy"", ""Drone Tech""]","[""AI/ML"", ""Web""]",[],4,0,"{""repos"": 5, ""commits"": 130, ""stars"": 37, ""followers"": 5, ""following"": 32}",71
